獲補助年度,領域,公司名稱,計畫名稱,負責人姓名,登記地址(行政區),核定日期,計畫起始日,計畫到期日,核定補貼款(元),自籌款,總經費,產業類別(大類),資本額(申請時)
106,研發補助,丹楓企業有限公司,複合機能自行車襪品研發計畫,劉素卿,內湖區,1061023,1060904,1070903,689000,800000,1489000,製造業,5000000
106,研發補助,天絡系統科技股份有限公司,華語聯網師資線上互動培訓服務研發計畫,何再生,中正區,1061023,1060801,1070430,1500000,2200000,3700000,資訊及通訊傳播業,2000000
106,研發補助,啟盛國際有限公司,UV直噴數位印刷產業自動化服務平台研發計畫,林湧森,中正區,1061128,1060915,1080214,2000000,3500000,5500000,專業、科學及技術服務業,3000000
106,研發補助,香港商群攜科技有限公司台灣分公司,Soocii個人化手遊直播社群與語音群聊研發計畫,黃國豪,大安區,1061128,1061001,1070630,1800000,3000000,4800000,資訊及通訊傳播業,4000000
106,研發補助,台灣牙易通股份有限公司,一站式牙e資訊交流暨牙材電商整合平台研發計畫,陳盈君,松山區,1061225,1061101,1070831,1000000,1500000,2500000,批發及零售業,1000000
106,研發補助,學創教育科技有限公司,悅趣式學伴之閱讀平台研發計畫,葉南宏,信義區,1061225,1061103,1071031,2300000,3700000,6000000,資訊及通訊傳播業,72000000
106,研發補助,愛能科技股份有限公司,彩色銀髮人生 — 智慧抗震餐具、復健輔具及APP 研發計畫 (包含：IOT / 智慧醫療 / APP / 軟硬整合),張迪傑,中正區,1061225,1061001,1080331,3000000,3500000,6500000,專業、科學及技術服務業,700000
106,研發補助,灼灼科技股份有限公司,Epeuva-人工智慧終端應用開發平台研發計畫,楊琬晴,信義區,1061225,1061001,1070930,3000000,3500000,6500000,資訊及通訊傳播業,4332412
106,研發補助,先進感知股份有限公司,智慧有聲號誌研發計畫,吳長鋼,松山區,1061225,1061025,1070624,700000,830000,1530000,專業、科學及技術服務業,6000000
106,研發補助,加拾有限公司,「襪！台北」穿著襪子去旅行-台灣旅遊情境紀念襪品展銷研發計畫,劉薰寧,士林區,1061225,1061001,1070731,1800000,2000000,3800000,專業、科學及技術服務業,4100000
106,研發補助,八拾捌茶有限公司,在地茶文化推廣及創新研發計畫,周潔鈴,中正區,1061225,1061201,1071130,2000000,3000000,5000000,批發及零售業,7000000
106,研發補助,亞大基因科技股份有限公司,癌症基因體次世代定序高速分析流程及應用研發計畫,王耀庭,松山區,1061225,1061101,1080430,1500000,4000000,5500000,專業、科學及技術服務業,25000000
106,研發補助,億觀生物科技股份有限公司,種牛精液品質檢驗系統之開發研發計畫,林書聖,大安區,1061225,1061115,1071114,2500000,3500000,6000000,專業、科學及技術服務業,4500000
106,研發補助,雅寶企業有限公司,一體式金屬自鎖矯正系統開發研發計畫,陳彩枝,內湖區,1061225,1061101,1080228,1000000,3470000,4470000,批發及零售業,19000000
106,研發補助,艾瑞得科技股份有限公司,自主認證高安全性WiFi/BLE mesh網狀網路建立設備研發計畫,藍仁宏,內湖區,1061225,1061102,1071101,2500000,3300000,5800000,製造業,29150000
107,研發補助,煥德科技股份有限公司,大尺寸面板抗雜訊溝通技術暨電容白板筆研發計畫,孔嘉業,大安區,1070208,1061201,1070831,1200000,3184000,4384000,製造業,201279930
107,研發補助,臻愛實業股份有限公司,親子食尚輕食廚房與台北觀光美食微課程研發計畫,林志成,松山區,1070208,1061201,1070930,1100000,1900000,3000000,住宿及餐飲業,50000000
107,研發補助,聲朗文化股份有限公司,愛播聽書@物聯（IOT）娛樂有聲內容智慧串聯服務平台研發計畫,李建復,大安區,1070208,1061201,1070930,2000000,3000000,5000000,資訊及通訊傳播業,41236820
107,研發補助,皮思達奇設計有限公司,台灣原創文化元素兒童積木模組伴手禮研發計畫,賀仁瑋,信義區,1070208,1061101,1070831,900000,1800000,2700000,專業、科學及技術服務業,3010000
107,研發補助,宇帆國際有限公司,耐高溫汽車引擎密封條設計研發計畫,李詠蘩,文山區,1070208,1061201,1071130,2000000,3000000,5000000,製造業,5000000
107,研發補助,鐵馬載憶有限公司,環保電動腳踏車輔助式長照輔具研發計畫,林安宜,大安區,1070208,1061201,1071130,1500000,2000000,3500000,專業、科學及技術服務業,3000000
107,研發補助,凌越生醫股份有限公司,以細胞生產二代抗原平台自製高準確度之豬瘟檢測試劑研發計畫,陳作範,內湖區,1070208,1061201,1080531,2800000,5000000,7800000,專業、科學及技術服務業,350000000
107,研發補助,全瑩生技股份有限公司,開發抗菌胜?益生菌應用於生物精煉製程研發計畫,莊金蘭,南港區,1070326,1070101,1071231,1200000,3434000,4634000,專業、科學及技術服務業,22000000
107,研發補助,箴光醫材股份有限公司,無線靜脈輸液滲漏偵測系統研發計畫,林喬立,北投區,1070326,1070101,1080630,2000000,3068000,5068000,製造業,5000000
107,研發補助,厝味文化股份有限公司,文化銀行-環保二代天燈創新研發計畫,許天亮,中正區,1070326,1061218,1071217,925000,925000,1850000,藝術、娛樂及休閒服務業,5470000
107,研發補助,派譜有限公司,台北夜間觀光新亮點創新服務研發計畫,童志偉,中正區,1070326,1070101,1071231,1000000,3000000,4000000,藝術、娛樂及休閒服務業,1000000
107,研發補助,光澄股份有限公司,全方位兒童專注力適性化桌遊課程研發計畫,張雲淞,松山區,1070326,1070101,1071231,1200000,1500000,2700000,藝術、娛樂及休閒服務業,5000000
107,研發補助,星光藝意傳媒有限公司,電影電視創作人才庫暨眾籌網路服務平台研發計畫,孫以泰,中山區,1070326,1070301,1080228,1500000,2225000,3725000,藝術、娛樂及休閒服務業,2500000
107,研發補助,創優諮詢管理顧問股份有限公司,循環經濟二手家電租賃平台服務研發計畫,陳士文,中山區,1070326,1070201,1080131,1000000,2500000,3500000,專業、科學及技術服務業,5000000
107,研發補助,宏鑫創意科技有限公司,改良式數位彩噴特殊紋理光影裝飾技術研發計畫,陳重陵,大同區,1070326,1070101,1080228,1200000,2040000,3240000,製造業,5000000
107,研發補助,技高工業股份有限公司,自動化片裝錠劑發藥機模組系統研發計畫,黃銘玉,內湖區,1070326,1070101,1071231,2500000,3828000,6328000,製造業,300000000
107,研發補助,湛天創新科技股份有限公司,行動知識影音串流創新服務研發計畫,蔡競賢,大安區,1070326,1070101,1071031,2500000,3000000,5500000,資訊及通訊傳播業,63371400
107,研發補助,喬睿科技股份有限公司,雲端架構支付卡處理系統研發計畫,莊凡頡,大安區,1070504,1070120,1080419,4200000,5955000,10155000,資訊及通訊傳播業,1297000
107,研發補助,大規模文創有限公司,Drippp Fruit男性生理用品設計研發計畫,林辰憲,中山區,1070504,1070201,1071231,900000,945000,1845000,批發及零售業,1000000
